CustomerID,Age,Gender,State,City_Tier,Tenure_Months,Plan_Type,Contract_Type,Voice_Service,Internet_Service,SMS_Pack,OTT_Subscriptions,Music_Streaming,Caller_Tune,Data_Rollover,Paperless_Billing,Payment_Method,Monthly_Charges_INR,Total_Charges_INR,Num_Support_Calls,App_Usage_Minutes,Avg_Monthly_GB_Usage,Avg_Monthly_Call_Minutes,Network_Quality,Satisfaction_Score,Churned
CUST_00131,18,Female,Karnataka,Tier 2,1,Prepaid,Annual Recharge,Yes,4G,No,Prime Video,JioSaavn,No,No,Yes,UPI,821.16,848.28,3,49.0,0.8,371.0,4,3,1
CUST_00132,35,Male,Telangana,Tier 1,10,Postpaid,Monthly Bill,Yes,5G,Yes,Netflix,Gaana,No,No,Yes,UPI,1273.52,12698.08,3,62.0,130.9,532.0,3,4,0
CUST_00133,21,Female,Karnataka,Tier 2,31,Prepaid,Monthly Recharge,Yes,4G,No,None,Gaana,No,No,Yes,UPI,624.33,19651.55,1,76.0,1.6,597.0,3,5,1
CUST_00134,41,Female,Punjab,Tier 1,13,Prepaid,Monthly Recharge,Yes,5G,Yes,Multiple,None,No,Yes,Yes,UPI,1187.83,16436.76,0,98.0,12.8,88.0,4,5,0
CUST_00135,23,Female,Maharashtra,Tier 1,1,Postpaid,Monthly Bill,Yes,4G,Yes,Prime Video,JioSaavn,No,Yes,No,Cash/Cheque,1086.33,1386.32,2,80.0,25.0,159.0,5,5,0
CUST_00136,55,Female,Karnataka,Tier 2,1,Prepaid,Quarterly Recharge,Yes,4G,No,Netflix,Gaana,No,No,No,Cash/Cheque,862.37,1381.78,2,151.0,25.6,314.0,4,3,1
CUST_00137,24,Female,Bihar,Tier 1,25,Prepaid,Monthly Recharge,Yes,5G,No,None,Gaana,No,No,Yes,UPI,774.92,18586.4,3,321.0,20.9,2.0,2,5,0
CUST_00138,30,Female,Uttar Pradesh,Tier 2,72,Postpaid,Monthly Bill,Yes,4G,No,None,Gaana,Yes,Yes,Yes,UPI,825.2,59324.6,3,1.0,50.8,88.0,4,3,0
CUST_00139,45,Female,Telangana,Tier 3,19,Postpaid,Monthly Bill,Yes,5G,Yes,None,JioSaavn,No,Yes,No,Net Banking,1016.59,18708.38,0,43.0,15.2,1259.0,3,4,0
CUST_00140,18,Female,Karnataka,Tier 1,16,Prepaid,Monthly Recharge,Yes,4G,Yes,Netflix,None,No,No,No,UPI,859.23,13755.29,3,42.0,4.2,177.0,4,5,0
CUST_00141,37,Male,Gujarat,Tier 1,9,Prepaid,Quarterly Recharge,Yes,No Internet,No,None,Gaana,No,Yes,No,Debit Card,379.92,4132.75,1,111.0,0.0,548.0,2,4,0
CUST_00142,51,Male,Telangana,Tier 1,7,Postpaid,Monthly Bill,Yes,4G,No,None,Gaana,No,Yes,Yes,Net Banking,904.2,5683.51,0,27.0,3.7,256.0,2,5,0
CUST_00143,18,Female,Tamil Nadu,Tier 2,1,Prepaid,Monthly Recharge,No,5G,No,Multiple,None,Yes,Yes,No,Net Banking,1211.01,2079.57,3,1.0,116.4,0.0,4,3,1
CUST_00144,37,Male,Madhya Pradesh,Tier 2,7,Postpaid,Monthly Bill,Yes,4G,No,Netflix,None,Yes,Yes,No,Debit Card,1000.96,7004.41,0,6.0,9.3,927.0,4,2,1
CUST_00145,38,Female,Gujarat,Tier 2,14,Postpaid,Annual Contract,Yes,4G,No,None,Gaana,No,No,Yes,UPI,846.0,12290.38,1,206.0,26.7,135.0,4,3,0
CUST_00146,45,Male,Tamil Nadu,Tier 3,5,Prepaid,Annual Recharge,Yes,5G,No,Netflix,JioSaavn,Yes,No,Yes,UPI,1087.76,5953.2,1,200.0,129.9,649.0,5,3,0
CUST_00147,18,Female,Gujarat,Tier 1,2,Prepaid,Quarterly Recharge,Yes,4G,No,None,None,Yes,Yes,Yes,UPI,547.76,2093.28,3,24.0,54.2,321.0,3,5,0
CUST_00148,18,Male,Gujarat,Tier 2,30,Prepaid,Quarterly Recharge,Yes,No Internet,No,Multiple,None,Yes,Yes,Yes,Debit Card,689.82,20985.15,0,220.0,0.0,146.0,5,4,0
CUST_00149,41,Male,Karnataka,Tier 2,54,Prepaid,Monthly Recharge,Yes,4G,No,None,Gaana,Yes,Yes,No,UPI,657.98,35094.99,3,167.0,2.2,290.0,5,4,0
CUST_00150,38,Male,Uttar Pradesh,Tier 2,66,Prepaid,Monthly Recharge,Yes,No Internet,No,Multiple,JioSaavn,Yes,No,Yes,Cash/Cheque,816.59,54401.17,2,93.0,0.0,162.0,4,3,0
CUST_00151,38,Female,Tamil Nadu,Tier 3,23,Postpaid,Monthly Bill,Yes,4G,Yes,Multiple,None,No,No,Yes,UPI,1166.99,25505.49,1,22.0,3.5,80.0,4,3,1
CUST_00152,39,Male,Uttar Pradesh,Tier 2,1,Prepaid,Monthly Recharge,Yes,5G,No,None,JioSaavn,No,No,Yes,Net Banking,787.18,333.51,1,10.0,6.0,252.0,2,4,1
CUST_00153,26,Male,Kerala,Tier 3,32,Prepaid,Annual Recharge,Yes,4G,Yes,None,None,Yes,No,Yes,UPI,566.48,17837.07,3,15.0,52.9,221.0,3,4,0
CUST_00154,38,Female,West Bengal,Tier 1,2,Postpaid,Monthly Bill,Yes,4G,No,Multiple,Spotify,No,No,No,Cash/Cheque,1233.39,1414.92,0,18.0,27.5,151.0,4,3,0
CUST_00155,38,Female,Haryana,Tier 1,26,Prepaid,Monthly Recharge,Yes,4G,No,Multiple,None,Yes,No,Yes,UPI,1061.87,28450.64,3,132.0,66.6,386.0,3,4,0
CUST_00156,25,Male,Delhi,Tier 1,36,Prepaid,Quarterly Recharge,Yes,4G,No,None,None,No,No,Yes,Net Banking,533.28,19862.63,1,31.0,79.4,55.0,5,1,0
CUST_00157,59,Male,Uttar Pradesh,Tier 2,31,Prepaid,Monthly Recharge,Yes,5G,Yes,None,Gaana,No,No,No,Cash/Cheque,889.36,27795.66,2,91.0,23.1,1449.0,1,2,1
CUST_00158,41,Male,Kerala,Tier 1,72,Prepaid,Monthly Recharge,Yes,5G,Yes,Disney+ Hotstar,JioSaavn,Yes,Yes,Yes,UPI,1247.14,90283.94,5,117.0,41.5,95.0,3,2,1
CUST_00159,19,Female,West Bengal,Tier 1,32,Postpaid,Monthly Bill,Yes,No Internet,Yes,None,Spotify,No,No,Yes,Net Banking,640.14,20667.63,1,45.0,0.0,379.0,5,4,0
CUST_00160,43,Male,West Bengal,Tier 2,28,Prepaid,Quarterly Recharge,Yes,4G,No,Prime Video,None,No,No,Yes,Net Banking,751.78,21481.8,2,19.0,3.0,206.0,2,4,0
CUST_00161,22,Male,Maharashtra,Tier 1,7,Prepaid,Monthly Recharge,Yes,4G,Yes,None,None,Yes,No,Yes,UPI,711.89,5614.43,2,51.0,24.1,4.0,4,5,0
CUST_00162,45,Male,Tamil Nadu,Tier 1,62,Prepaid,Monthly Recharge,Yes,4G,No,None,JioSaavn,No,No,Yes,Debit Card,650.98,39637.67,3,12.0,2.9,96.0,4,5,0
CUST_00163,50,Male,Delhi,Tier 1,4,Postpaid,Monthly Bill,Yes,5G,No,Prime Video,JioSaavn,No,No,Yes,Net Banking,1237.86,5409.13,1,135.0,72.6,320.0,3,3,0
CUST_00164,24,Female,Bihar,Tier 3,56,Postpaid,Annual Contract,Yes,4G,Yes,Disney+ Hotstar,JioSaavn,No,No,Yes,UPI,1167.74,65958.04,2,131.0,65.9,172.0,5,4,0
CUST_00165,47,Male,Delhi,Tier 1,8,Prepaid,Monthly Recharge,Yes,5G,No,Multiple,Spotify,Yes,No,Yes,Debit Card,1234.29,9579.05,5,217.0,18.5,724.0,2,5,1
CUST_00166,40,Male,Punjab,Tier 2,3,Postpaid,Monthly Bill,Yes,4G,No,None,JioSaavn,No,No,Yes,Net Banking,852.95,2443.3,0,134.0,29.6,447.0,5,3,1
CUST_00167,45,Male,Rajasthan,Tier 2,42,Prepaid,Monthly Recharge,Yes,4G,Yes,None,Spotify,Yes,Yes,No,Net Banking,772.19,32044.34,1,84.0,30.1,68.0,4,2,0
CUST_00168,59,Male,Tamil Nadu,Tier 2,1,Prepaid,Monthly Recharge,Yes,5G,No,Disney+ Hotstar,Gaana,Yes,No,Yes,Cash/Cheque,1140.89,1296.46,1,38.0,1.9,1095.0,3,5,1
CUST_00169,31,Male,West Bengal,Tier 1,42,Postpaid,Monthly Bill,Yes,4G,No,Disney+ Hotstar,None,No,Yes,Yes,Net Banking,1023.46,43180.73,1,55.0,4.5,111.0,2,5,1
CUST_00170,25,Female,Madhya Pradesh,Tier 2,7,Prepaid,Quarterly Recharge,Yes,4G,Yes,None,Gaana,Yes,No,No,Debit Card,777.02,5537.05,1,17.0,54.2,25.0,4,4,0
CUST_00171,23,Female,Punjab,Tier 2,51,Prepaid,Monthly Recharge,Yes,5G,No,Multiple,JioSaavn,No,No,No,Credit Card,1296.55,65740.84,2,90.0,8.3,266.0,4,1,0
CUST_00172,24,Female,Karnataka,Tier 2,28,Prepaid,Monthly Recharge,Yes,4G,No,None,None,No,Yes,Yes,Net Banking,503.83,14793.13,1,144.0,35.5,230.0,4,3,0
CUST_00173,33,Female,Tamil Nadu,Tier 1,26,Prepaid,Annual Recharge,No,4G,Yes,None,JioSaavn,Yes,No,Yes,Debit Card,581.1,14817.69,0,96.0,22.4,0.0,5,4,0
CUST_00174,39,Female,Tamil Nadu,Tier 1,10,Prepaid,Monthly Recharge,Yes,5G,Yes,Multiple,JioSaavn,No,No,Yes,UPI,1381.82,14094.52,2,252.0,46.9,30.0,3,3,0
CUST_00175,38,Male,Maharashtra,Tier 3,1,Prepaid,Monthly Recharge,Yes,4G,No,None,Gaana,No,No,Yes,UPI,642.44,1036.69,1,289.0,4.0,141.0,4,4,1
CUST_00176,45,Female,Gujarat,Tier 2,42,Prepaid,Monthly Recharge,Yes,4G,No,None,Gaana,Yes,No,No,Debit Card,671.73,27356.89,1,95.0,40.8,1019.0,2,1,1
CUST_00177,35,Female,Punjab,Tier 2,4,Prepaid,Monthly Recharge,Yes,5G,No,None,JioSaavn,No,Yes,Yes,Cash/Cheque,780.01,3287.48,3,110.0,17.1,635.0,4,4,1
CUST_00178,53,Female,Tamil Nadu,Tier 2,11,Prepaid,Quarterly Recharge,Yes,5G,Yes,Prime Video,JioSaavn,Yes,No,Yes,UPI,1131.85,13077.15,3,32.0,166.7,64.0,4,2,1
CUST_00179,31,Male,Kerala,Tier 3,22,Prepaid,Monthly Recharge,Yes,4G,No,None,Spotify,No,No,No,Debit Card,700.62,15406.56,2,4.0,14.2,136.0,4,2,1
CUST_00180,70,Male,Rajasthan,Tier 2,15,Postpaid,Monthly Bill,Yes,5G,No,Multiple,JioSaavn,No,No,Yes,UPI,1480.88,22662.69,0,156.0,14.3,550.0,4,4,0
CUST_00181,43,Female,Tamil Nadu,Tier 2,5,Prepaid,Quarterly Recharge,Yes,4G,Yes,Disney+ Hotstar,None,No,No,No,Net Banking,919.47,4258.32,3,93.0,3.9,781.0,5,4,0
CUST_00182,23,Female,Karnataka,Tier 3,3,Postpaid,Monthly Bill,No,4G,No,None,Spotify,No,No,Yes,Debit Card,728.66,2713.09,0,268.0,1.8,0.0,5,5,1
CUST_00183,21,Female,Telangana,Tier 2,3,Postpaid,Monthly Bill,Yes,5G,No,Multiple,Spotify,Yes,Yes,Yes,UPI,1558.69,4107.56,2,0.0,80.0,363.0,4,5,0
CUST_00184,41,Male,Punjab,Tier 1,47,Prepaid,Monthly Recharge,Yes,5G,No,None,Spotify,No,Yes,Yes,UPI,873.69,41052.5,2,101.0,4.9,231.0,3,2,1
CUST_00185,32,Male,Telangana,Tier 1,1,Prepaid,Quarterly Recharge,Yes,No Internet,Yes,Netflix,None,Yes,Yes,Yes,UPI,509.78,1127.23,2,25.0,0.0,266.0,4,3,1
CUST_00186,44,Male,Maharashtra,Tier 3,72,Prepaid,Monthly Recharge,Yes,5G,Yes,Disney+ Hotstar,None,No,Yes,Yes,Cash/Cheque,992.64,72059.88,2,47.0,30.0,630.0,5,4,0
CUST_00187,41,Female,Karnataka,Tier 3,5,Prepaid,Quarterly Recharge,Yes,4G,No,Netflix,Spotify,No,Yes,No,Net Banking,808.03,3390.3,0,48.0,27.1,360.0,1,4,0
CUST_00188,34,Male,Maharashtra,Tier 2,2,Prepaid,Monthly Recharge,Yes,4G,No,None,None,No,No,Yes,UPI,567.23,1027.44,3,3.0,41.1,326.0,3,2,0
CUST_00189,23,Male,Gujarat,Tier 2,20,Prepaid,Quarterly Recharge,Yes,No Internet,No,None,None,No,No,Yes,UPI,294.2,5584.26,2,153.0,0.0,191.0,4,1,1
CUST_00190,18,Female,Kerala,Tier 2,2,Prepaid,Quarterly Recharge,Yes,5G,Yes,None,JioSaavn,No,Yes,Yes,UPI,868.76,2327.38,2,7.0,25.4,156.0,5,3,1
CUST_00191,29,Male,Maharashtra,Tier 2,22,Postpaid,Monthly Bill,Yes,4G,Yes,None,Gaana,No,No,No,Net Banking,966.23,21219.81,1,244.0,38.2,523.0,5,4,0
CUST_00192,46,Female,Madhya Pradesh,Tier 2,45,Postpaid,Monthly Bill,Yes,4G,No,Netflix,JioSaavn,Yes,Yes,Yes,Debit Card,1152.69,51945.19,1,68.0,13.4,986.0,3,4,1
CUST_00193,37,Male,Gujarat,Tier 1,1,Prepaid,Monthly Recharge,Yes,5G,No,Multiple,None,No,Yes,No,Cash/Cheque,1234.92,1475.84,0,26.0,3.1,10.0,4,4,1
CUST_00194,18,Female,Telangana,Tier 3,38,Prepaid,Monthly Recharge,Yes,5G,No,Multiple,None,No,Yes,Yes,Credit Card,1143.2,42834.67,3,81.0,37.3,259.0,3,4,1
CUST_00195,37,Female,Bihar,Tier 3,12,Prepaid,Monthly Recharge,Yes,4G,No,Netflix,None,Yes,No,No,Net Banking,814.57,9924.33,5,210.0,0.9,335.0,4,4,0
CUST_00196,40,Female,Maharashtra,Tier 2,4,Prepaid,Monthly Recharge,Yes,5G,No,None,JioSaavn,Yes,No,Yes,Debit Card,852.08,2903.24,3,121.0,34.3,133.0,1,2,1
CUST_00197,23,Female,Haryana,Tier 1,4,Postpaid,Monthly Bill,Yes,4G,Yes,Disney+ Hotstar,Gaana,No,Yes,Yes,Net Banking,1168.34,4428.48,4,14.0,17.9,37.0,4,4,0
CUST_00198,36,Male,Karnataka,Tier 1,60,Postpaid,Monthly Bill,Yes,4G,No,None,None,Yes,No,Yes,UPI,802.65,47937.27,0,30.0,9.1,74.0,4,4,0
CUST_00199,35,Male,Tamil Nadu,Tier 2,2,Prepaid,Annual Recharge,Yes,4G,Yes,Disney+ Hotstar,None,No,Yes,Yes,Debit Card,920.43,2082.86,1,9.0,10.6,491.0,3,1,1
CUST_00200,20,Male,Punjab,Tier 2,48,Prepaid,Monthly Recharge,Yes,4G,No,None,JioSaavn,Yes,Yes,Yes,UPI,701.8,33289.97,0,105.0,15.2,99.0,4,4,0
CUST_00201,39,Female,Haryana,Tier 2,18,Prepaid,Monthly Recharge,Yes,5G,No,Prime Video,None,No,Yes,No,UPI,961.85,17076.04,1,18.0,25.3,203.0,3,3,0
CUST_00202,42,Female,West Bengal,Tier 2,1,Postpaid,Annual Contract,Yes,4G,Yes,Netflix,Gaana,Yes,Yes,No,Cash/Cheque,1125.15,1287.17,1,110.0,13.8,6.0,2,3,0
CUST_00203,49,Male,Gujarat,Tier 2,14,Prepaid,Monthly Recharge,Yes,4G,Yes,None,Gaana,Yes,No,No,Net Banking,656.56,9884.49,1,11.0,12.4,75.0,5,1,1
CUST_00204,48,Female,Telangana,Tier 3,40,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Disney+ Hotstar,None,No,No,Yes,Net Banking,703.14,28344.41,2,115.0,0.0,678.0,4,5,0
CUST_00205,18,Male,Madhya Pradesh,Tier 1,31,Postpaid,Monthly Bill,Yes,4G,Yes,None,JioSaavn,No,Yes,Yes,Credit Card,879.45,27828.25,2,58.0,26.1,299.0,4,3,0
CUST_00206,22,Female,Karnataka,Tier 2,16,Postpaid,Annual Contract,Yes,5G,Yes,Disney+ Hotstar,JioSaavn,No,Yes,Yes,Debit Card,1362.36,20735.77,0,146.0,19.7,41.0,4,4,0
CUST_00207,41,Female,Madhya Pradesh,Tier 3,47,Postpaid,Annual Contract,Yes,5G,No,None,JioSaavn,Yes,No,No,UPI,1018.26,48575.81,0,59.0,14.3,35.0,4,2,0
CUST_00208,41,Male,West Bengal,Tier 2,3,Prepaid,Annual Recharge,Yes,4G,Yes,None,Spotify,Yes,Yes,No,Net Banking,736.58,1781.07,3,23.0,58.3,1014.0,4,4,0
CUST_00209,41,Male,Uttar Pradesh,Tier 2,57,Prepaid,Monthly Recharge,Yes,4G,No,None,Gaana,No,No,No,UPI,650.78,36790.07,4,91.0,5.0,186.0,4,1,0
CUST_00210,75,Male,Uttar Pradesh,Tier 2,44,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Netflix,JioSaavn,No,No,Yes,UPI,591.98,27017.84,0,29.0,0.0,582.0,5,4,0
CUST_00211,42,Female,West Bengal,Tier 3,29,Postpaid,Annual Contract,Yes,5G,No,None,Gaana,No,Yes,Yes,Cash/Cheque,1123.92,32678.84,1,8.0,56.2,230.0,4,3,1
CUST_00212,49,Male,Haryana,Tier 1,40,Postpaid,Annual Contract,Yes,4G,No,Multiple,JioSaavn,No,Yes,No,Debit Card,1331.93,52902.28,0,140.0,3.1,53.0,5,3,0
CUST_00213,47,Male,West Bengal,Tier 2,18,Postpaid,Monthly Bill,Yes,No Internet,Yes,Multiple,JioSaavn,No,Yes,No,Cash/Cheque,998.12,17660.29,3,105.0,0.0,298.0,4,4,0
CUST_00214,43,Male,Bihar,Tier 1,26,Prepaid,Monthly Recharge,Yes,4G,No,Disney+ Hotstar,None,No,No,Yes,Credit Card,952.69,24078.35,2,5.0,10.8,42.0,5,4,0
CUST_00215,30,Male,Karnataka,Tier 1,19,Postpaid,Annual Contract,Yes,4G,No,None,Gaana,No,Yes,Yes,UPI,773.24,14698.86,2,209.0,8.4,795.0,2,3,0
CUST_00216,44,Female,Telangana,Tier 2,10,Prepaid,Monthly Recharge,Yes,5G,No,None,JioSaavn,Yes,No,Yes,Credit Card,873.21,8564.11,1,18.0,49.7,20.0,3,4,0
CUST_00217,24,Female,Madhya Pradesh,Tier 1,20,Prepaid,Monthly Recharge,Yes,5G,Yes,Disney+ Hotstar,None,No,No,Yes,Debit Card,1062.49,21584.52,2,109.0,8.3,482.0,3,4,0
CUST_00218,31,Male,Rajasthan,Tier 3,7,Prepaid,Quarterly Recharge,Yes,4G,No,None,Gaana,No,No,Yes,UPI,667.52,5532.12,1,2.0,29.3,1517.0,3,3,0
CUST_00219,28,Female,Gujarat,Tier 3,13,Prepaid,Monthly Recharge,Yes,4G,No,Multiple,None,No,No,No,Net Banking,1031.81,12786.59,1,52.0,8.6,868.0,2,3,1
CUST_00220,36,Female,Gujarat,Tier 1,7,Prepaid,Monthly Recharge,Yes,5G,No,None,Gaana,No,No,Yes,UPI,828.35,6096.43,3,24.0,72.9,947.0,4,2,1
CUST_00221,65,Male,Punjab,Tier 2,3,Postpaid,Annual Contract,Yes,5G,No,Netflix,None,Yes,Yes,No,UPI,1231.52,2927.94,2,65.0,78.3,118.0,1,1,0
CUST_00222,18,Male,Madhya Pradesh,Tier 2,9,Postpaid,Monthly Bill,Yes,No Internet,No,Disney+ Hotstar,JioSaavn,Yes,No,Yes,UPI,887.95,8208.95,0,25.0,0.0,252.0,4,4,0
CUST_00223,43,Female,Karnataka,Tier 3,45,Prepaid,Monthly Recharge,Yes,4G,No,Multiple,None,Yes,No,No,Net Banking,1103.05,49050.56,3,55.0,22.7,105.0,5,3,0
CUST_00224,18,Female,Madhya Pradesh,Tier 2,11,Prepaid,Monthly Recharge,Yes,5G,No,None,Gaana,No,Yes,Yes,UPI,895.45,9176.65,4,1.0,62.5,467.0,3,5,1
CUST_00225,28,Male,Uttar Pradesh,Tier 1,33,Prepaid,Monthly Recharge,Yes,4G,Yes,Prime Video,None,No,No,No,UPI,755.44,26204.81,2,191.0,1.9,426.0,4,3,0
CUST_00226,49,Male,Delhi,Tier 3,4,Prepaid,Monthly Recharge,Yes,No Internet,No,Disney+ Hotstar,None,No,Yes,Yes,Debit Card,601.76,3481.01,4,132.0,0.0,141.0,3,4,1
CUST_00227,35,Male,Punjab,Tier 2,13,Prepaid,Monthly Recharge,Yes,4G,No,None,None,No,No,Yes,Debit Card,517.74,6376.63,2,2.0,93.7,211.0,2,3,1
CUST_00228,20,Female,Uttar Pradesh,Tier 2,2,Postpaid,Monthly Bill,Yes,5G,Yes,Netflix,Spotify,No,No,No,UPI,1329.33,3609.73,1,344.0,16.9,191.0,5,3,1
CUST_00229,25,Male,Madhya Pradesh,Tier 3,3,Prepaid,Annual Recharge,Yes,No Internet,Yes,Prime Video,Gaana,No,Yes,No,Cash/Cheque,604.32,1793.18,2,210.0,0.0,478.0,4,5,0
CUST_00230,43,Male,Delhi,Tier 3,23,Postpaid,Monthly Bill,Yes,5G,Yes,None,Gaana,No,No,Yes,Debit Card,1073.15,23997.02,0,86.0,59.7,8.0,2,3,0
CUST_00231,25,Female,Maharashtra,Tier 2,22,Postpaid,Monthly Bill,Yes,5G,No,None,Gaana,No,Yes,Yes,Credit Card,949.28,21208.87,4,40.0,51.0,1038.0,4,2,0
CUST_00232,37,Female,West Bengal,Tier 2,5,Prepaid,Quarterly Recharge,Yes,5G,No,None,None,No,No,Yes,UPI,823.89,4594.07,1,172.0,112.0,61.0,5,3,1
CUST_00233,35,Male,Maharashtra,Tier 3,15,Prepaid,Annual Recharge,Yes,No Internet,No,Multiple,Spotify,Yes,No,No,Cash/Cheque,849.94,13125.32,0,156.0,0.0,151.0,5,2,1
CUST_00234,26,Male,Kerala,Tier 1,47,Postpaid,Annual Contract,Yes,5G,No,Netflix,None,No,No,Yes,Cash/Cheque,1150.03,53206.49,1,44.0,101.5,19.0,4,4,0
CUST_00235,62,Female,Delhi,Tier 1,4,Prepaid,Annual Recharge,Yes,5G,No,None,JioSaavn,No,Yes,Yes,Net Banking,849.94,2828.19,2,98.0,9.8,231.0,5,3,0
CUST_00236,43,Male,Uttar Pradesh,Tier 1,1,Postpaid,Monthly Bill,Yes,5G,No,Prime Video,Gaana,No,No,Yes,Cash/Cheque,1276.74,1745.27,2,133.0,33.6,535.0,5,5,1
CUST_00237,18,Male,Maharashtra,Tier 3,25,Postpaid,Annual Contract,Yes,4G,Yes,Disney+ Hotstar,Gaana,No,Yes,No,Net Banking,1307.26,32105.39,4,136.0,11.9,614.0,4,2,0
CUST_00238,37,Female,Delhi,Tier 2,1,Prepaid,Monthly Recharge,Yes,4G,No,Netflix,Spotify,Yes,Yes,No,UPI,923.14,1432.27,0,290.0,32.1,180.0,4,5,1
CUST_00239,26,Male,Kerala,Tier 1,72,Postpaid,Monthly Bill,Yes,4G,Yes,None,JioSaavn,No,Yes,Yes,Credit Card,917.38,65869.93,2,129.0,4.1,192.0,5,4,0
CUST_00240,46,Female,Karnataka,Tier 3,22,Prepaid,Monthly Recharge,Yes,4G,Yes,Multiple,JioSaavn,No,No,Yes,Net Banking,1163.3,24770.32,4,65.0,4.9,166.0,1,4,1
CUST_00241,24,Female,Rajasthan,Tier 2,15,Postpaid,Monthly Bill,Yes,5G,Yes,None,JioSaavn,No,Yes,Yes,UPI,1117.2,16098.51,2,130.0,5.2,99.0,3,1,0
CUST_00242,33,Male,Haryana,Tier 3,13,Prepaid,Monthly Recharge,Yes,4G,No,Prime Video,None,Yes,Yes,Yes,UPI,708.81,9441.57,3,29.0,7.8,501.0,4,5,0
CUST_00243,41,Male,Rajasthan,Tier 1,20,Postpaid,Monthly Bill,Yes,4G,No,None,Gaana,No,No,Yes,Net Banking,878.25,17815.93,0,23.0,5.2,896.0,3,4,1
CUST_00244,46,Female,Madhya Pradesh,Tier 2,2,Prepaid,Quarterly Recharge,Yes,4G,No,Multiple,None,Yes,Yes,Yes,Debit Card,964.47,2709.86,1,28.0,37.2,209.0,3,4,1
CUST_00245,19,Female,Maharashtra,Tier 2,63,Postpaid,Monthly Bill,Yes,4G,Yes,Disney+ Hotstar,None,No,No,Yes,Credit Card,1121.09,70638.66,1,63.0,22.1,510.0,4,5,0
CUST_00246,30,Female,Delhi,Tier 2,23,Prepaid,Quarterly Recharge,Yes,4G,No,None,Spotify,No,No,No,Net Banking,625.42,14284.99,3,71.0,11.6,269.0,4,3,0
CUST_00247,28,Female,Punjab,Tier 2,4,Prepaid,Monthly Recharge,Yes,No Internet,Yes,None,None,No,Yes,Yes,UPI,343.29,2271.94,1,31.0,0.0,55.0,4,3,1
CUST_00248,26,Male,Telangana,Tier 3,19,Prepaid,Quarterly Recharge,Yes,5G,No,Multiple,None,Yes,Yes,Yes,Net Banking,1249.03,23311.87,2,53.0,60.9,287.0,4,4,0
CUST_00249,57,Female,Rajasthan,Tier 2,3,Postpaid,Annual Contract,Yes,4G,No,Disney+ Hotstar,JioSaavn,No,No,Yes,Net Banking,1130.46,3249.73,1,69.0,53.0,124.0,4,5,1
CUST_00250,40,Male,Rajasthan,Tier 3,1,Prepaid,Monthly Recharge,Yes,4G,No,None,JioSaavn,Yes,No,No,Debit Card,628.47,865.87,1,26.0,47.9,443.0,4,5,1
CUST_00251,18,Male,Uttar Pradesh,Tier 1,23,Prepaid,Monthly Recharge,Yes,5G,Yes,Disney+ Hotstar,None,No,No,Yes,Net Banking,1172.81,26526.77,0,5.0,97.0,239.0,3,3,0
CUST_00252,46,Male,Maharashtra,Tier 1,25,Postpaid,Monthly Bill,Yes,5G,No,None,JioSaavn,Yes,No,Yes,Cash/Cheque,1074.68,27090.3,3,9.0,61.8,452.0,2,4,0
CUST_00253,62,Male,Kerala,Tier 1,21,Postpaid,Annual Contract,Yes,4G,No,None,None,Yes,No,Yes,Net Banking,866.99,18208.99,2,76.0,25.0,263.0,2,5,0
CUST_00254,48,Female,Rajasthan,Tier 2,4,Prepaid,Quarterly Recharge,No,4G,Yes,None,Spotify,No,No,Yes,Debit Card,537.45,2717.38,2,204.0,14.1,0.0,4,2,1
CUST_00255,18,Male,Uttar Pradesh,Tier 2,22,Postpaid,Monthly Bill,Yes,4G,Yes,Netflix,Gaana,Yes,No,Yes,Credit Card,1115.35,24328.73,2,47.0,8.6,2358.0,1,3,0
CUST_00256,28,Male,Punjab,Tier 3,1,Prepaid,Quarterly Recharge,Yes,4G,No,Multiple,Spotify,Yes,Yes,No,Credit Card,1016.47,697.14,2,57.0,0.2,787.0,5,4,1
CUST_00257,51,Male,Tamil Nadu,Tier 2,22,Postpaid,Monthly Bill,Yes,4G,No,Multiple,JioSaavn,No,No,No,UPI,1336.81,30369.3,1,3.0,44.6,491.0,4,4,0
CUST_00258,25,Female,Delhi,Tier 2,19,Postpaid,Monthly Bill,Yes,5G,Yes,Disney+ Hotstar,None,No,No,No,Net Banking,1340.91,25903.04,1,243.0,21.5,113.0,4,1,0
CUST_00259,40,Female,Punjab,Tier 2,25,Prepaid,Annual Recharge,Yes,No Internet,No,Prime Video,JioSaavn,No,No,No,Cash/Cheque,497.74,12986.66,2,156.0,0.0,337.0,1,4,1
CUST_00260,45,Male,Kerala,Tier 1,54,Prepaid,Quarterly Recharge,Yes,4G,No,Disney+ Hotstar,JioSaavn,Yes,No,Yes,Cash/Cheque,945.28,51462.9,2,54.0,9.7,401.0,1,5,0
CUST_00261,22,Male,West Bengal,Tier 1,45,Prepaid,Monthly Recharge,Yes,5G,Yes,Netflix,JioSaavn,No,No,Yes,UPI,1078.58,48199.11,1,171.0,15.5,527.0,4,3,0
